Sample,Similarity1_Score,Similarity2_Score,Similarity_Score
7204,0.395863537,0.816383044,0.606123291
7205,0.246482332,0.818165114,0.532323723
7206,0.234863336,0.630953538,0.432908437
7207,0.561623608,0.890203627,0.725913618
7208,0.402634207,0.741833878,0.572234042
7209,0.392040388,0.913505106,0.652772747
7210,0.757826055,0.700005783,0.728915919
7211,0.553474268,0.582430428,0.567952348
7212,0.702122047,0.606234427,0.654178237
7213,0.540884972,0.837378588,0.68913178
7214,0.372600611,0.864977461,0.618789036
7215,0.505409075,0.963277222,0.734343148
7216,0.223235804,0.591502142,0.407368973
7217,0.735084478,0.870754422,0.80291945
7218,0.373501259,0.911205615,0.642353437
7219,0.261412004,0.899059698,0.580235851
7220,0.466506612,0.793705362,0.630105987
7221,0.331935502,0.814538041,0.573236771
7222,0.347144276,0.793691948,0.570418112
7223,0.64532913,0.801698614,0.723513872
7224,0.496867318,0.717087764,0.606977541
7225,0.176146343,0.706652575,0.441399459
7226,0.669229362,0.61590272,0.642566041
7227,0.578994043,0.753459171,0.666226607
7228,0.415616795,0.747429023,0.581522909
7229,0.422306741,0.54939156,0.485849151
7230,0.893363896,0.782395966,0.837879931
7231,0.726067097,0.717303486,0.721685292
7232,0.311058931,0.871059049,0.59105899
7233,0.704150259,0.803992855,0.754071557
7234,0.306664992,0.608151566,0.457408279
7235,0.128756605,0.710302596,0.419529601
7236,0.439130599,0.555520488,0.497325543
7237,0.526389958,0.661714345,0.594052152
7238,0.219776614,0.793560083,0.506668348
7239,0.764099762,0.651378566,0.707739164
7240,0.308324032,0.566593707,0.43745887
7241,0.470199709,0.675942408,0.573071058
7242,0.532721845,0.723403692,0.628062769
7243,0.369636391,0.909554628,0.639595509
7244,0.625212033,0.867001064,0.746106549
7245,0.176437155,0.777548597,0.476992876
7246,0.500868078,0.646732396,0.573800237
7247,0.562888563,0.846767386,0.704827975
7248,0.205446801,0.844407128,0.524926964
7249,0.339869239,0.688916833,0.514393036
7250,0.412446952,0.753918467,0.583182709
7251,0.595210353,0.74151317,0.668361762
7252,0.511151645,0.706930112,0.609040878
7253,0.748359189,0.853758498,0.801058844
7254,0.646474934,0.778191711,0.712333322
7255,0.567189722,0.900429788,0.733809755
7256,0.507203144,0.749135827,0.628169485
7257,0.528022102,0.833036932,0.680529517
7258,0.549782724,0.862106832,0.705944778
7259,0.408382944,0.846395168,0.627389056
7260,0.445968709,0.736172703,0.591070706
7261,0.254632067,0.843255309,0.548943688
7262,0.402900624,0.718305445,0.560603034
7263,0.457248688,0.843826944,0.650537816
7264,0.506768716,0.932102142,0.719435429
7265,0.442941629,0.707924362,0.575432996
7266,0.547154076,0.936799463,0.74197677
7267,0.323547792,0.785004348,0.55427607
7268,0.611027494,0.657182369,0.634104931
7269,0.502184259,0.829353695,0.665768977
7270,0.580383356,0.879183443,0.7297834
7271,0.421269348,0.580041233,0.500655291
7272,0.518016906,0.825337669,0.671677287
7273,0.590393887,0.731250891,0.660822389
7274,0.664649622,0.894592035,0.779620829
7275,0.74853229,0.894030677,0.821281484
7276,0.514444441,0.846890374,0.680667407
7277,0.508006009,0.546176411,0.52709121
7278,0.387331706,0.959244457,0.673288082
7279,0.201339014,0.871309967,0.536324491
7280,0.580013742,0.824620004,0.702316873
7281,0.454721662,0.716647889,0.585684776
7282,0.527523023,0.635622619,0.581572821
7283,0.679117822,0.903957781,0.791537802
7284,0.4345034,0.654152613,0.544328007
7285,0.490838714,0.890338418,0.690588566
7286,0.164571699,0.534366072,0.349468886
7287,0.404645874,0.718021986,0.56133393
7288,0.467161336,0.697618243,0.582389789
7289,0.280437296,0.755653782,0.518045539
7290,0.571329076,0.937547638,0.754438357
7291,0.569399405,0.59641388,0.582906642
7292,0.400307929,0.826383626,0.613345777
7293,0.446209391,0.68971309,0.56796124
7294,0.631274904,0.892716608,0.761995756
7295,0.542926935,0.75010534,0.646516137
7296,0.677363371,0.776930095,0.727146733
7297,0.731897043,0.73086368,0.731380361
7298,0.523673721,0.833133115,0.678403418
7299,0.331104261,0.707718394,0.519411328
7300,0.280087882,0.864997919,0.572542901
7301,0.515443527,0.75344349,0.634443509
7302,0.589615655,0.777075732,0.683345693
7303,0.460148775,0.893031295,0.676590035
7304,0.200294363,0.611024131,0.405659247
7305,0.491928341,0.753230725,0.622579533
7306,0.589937738,0.833891567,0.711914653
7307,0.50542251,0.529278203,0.517350357
7308,0.427613808,0.842065429,0.634839618
7309,0.384863454,0.800273737,0.592568596
7310,0.380205971,0.881230821,0.630718396
7311,0.589984072,0.830232715,0.710108393
7312,0.453829718,0.839138498,0.646484108
7313,0.28590583,0.65601035,0.47095809
7314,0.353047879,0.737414876,0.545231378
7315,0.158363593,0.851018994,0.504691293
7316,0.576599572,0.814702852,0.695651212
7317,0.146223651,0.591653056,0.368938354
7318,0.447387157,0.818046206,0.632716681
7319,0.250863597,0.911199876,0.581031736
7320,0.32194383,0.849712568,0.585828199
7321,0.431768968,0.809097543,0.620433255
7322,0.526091936,0.814908192,0.670500064
7323,0.614276907,0.673273852,0.64377538
7324,0.437523435,0.81577268,0.626648057
7325,0.435089763,0.618781202,0.526935483
7326,0.176482958,0.873304161,0.52489356
7327,0.576588357,0.858108544,0.717348451
7328,0.342059823,0.727773262,0.534916542
7329,0.499902367,0.811680186,0.655791277
7330,0.557522867,0.772926394,0.66522463
7331,0.462727946,0.836646709,0.649687328
7332,0.767281145,0.754600294,0.760940719
7333,0.532920977,0.959227306,0.746074142
7334,0.271713987,0.759389376,0.515551681
7335,0.180094263,0.803151276,0.491622769
7336,0.26404514,0.568144981,0.416095061
7337,0.584112388,0.8256635,0.704887944
7338,0.226138998,0.920956113,0.573547556
7339,0.3650412,0.723096687,0.544068944
7340,0.352657558,0.816899423,0.584778491
7341,0.320689411,0.670505002,0.495597207
7342,0.456800767,0.825034693,0.64091773
7343,0.691992512,0.55233387,0.622163191
7344,0.573126782,0.878347502,0.725737142
7345,0.637042799,0.620464644,0.628753722
7346,0.383561163,0.701484554,0.542522858
7347,0.282598902,0.817999161,0.550299032
7348,0.54358498,0.650532471,0.597058725
7349,0.466330809,0.897308693,0.681819751
7350,0.650153108,0.690851023,0.670502065
7351,0.3279802,0.803301272,0.565640736
7352,0.456934756,0.804713964,0.63082436
7353,0.357523199,0.786251493,0.571887346
7354,0.748782849,0.839051335,0.793917092
7355,0.588518118,0.546157169,0.567337643
7356,0.283009773,0.816863361,0.549936567
7357,0.556795161,0.632407676,0.594601418
7358,0.520441475,0.935818301,0.728129888
7359,0.262536372,0.824838414,0.543687393
7360,0.450217019,0.708677646,0.579447333
7361,0.442200144,0.924999929,0.683600036
7362,0.445574323,0.879581448,0.662577886
7363,0.256869463,0.730222857,0.49354616
7364,0.521061306,0.806745326,0.663903316
7365,0.261921545,0.654189414,0.458055479
7366,0.471599602,0.747830098,0.60971485
7367,0.48905297,0.806934575,0.647993773
7368,0.550181354,0.813012292,0.681596823
7369,0.4495393,0.729849839,0.589694569
7370,0.553962488,0.500137423,0.527049956
7371,0.777488854,0.585899392,0.681694123
7372,0.47504963,0.933826972,0.704438301
7373,0.411218805,0.526653908,0.468936356
7374,0.449119656,0.677483134,0.563301395
7375,0.310526186,0.78574412,0.548135153
7376,0.259079634,0.82634106,0.542710347
7377,0.431567971,0.602465403,0.517016687
7378,0.619665437,0.842391742,0.731028589
7379,0.544680736,0.747507969,0.646094353
7380,0.406247529,0.818299199,0.612273364
7381,0.412137289,0.548976993,0.480557141
7382,0.637002602,0.801241694,0.719122148
7383,0.509714388,0.872229294,0.690971841
7384,0.157884666,0.741124694,0.44950468
7385,0.457732944,0.970516665,0.714124804
7386,0.270368832,0.860038734,0.565203783
7387,0.761100981,0.754082065,0.757591523
7388,0.725522259,0.79412231,0.759822285
7389,0.381670895,0.589141564,0.485406229
7390,0.441999967,0.851427119,0.646713543
7391,0.520526997,0.909188286,0.714857641
7392,0.552107166,0.788522431,0.670314798
7393,0.472782211,0.917444047,0.695113129
7394,0.489512065,0.68095292,0.585232492
7395,0.444850394,0.505521822,0.475186108
7396,0.444580933,0.825524711,0.635052822
7397,0.129351988,0.897696357,0.513524173
7398,0.32682633,0.845242476,0.586034403
7399,0.718349872,0.612489815,0.665419843
7400,0.35453962,0.691070899,0.522805259
7401,0.314211343,0.854721106,0.584466224
7402,0.566481155,0.636990395,0.601735775
7403,0.602169857,0.849250247,0.725710052
7404,0.314234323,0.718029821,0.516132072
7405,0.289979623,0.556049708,0.423014666
7406,0.417667226,0.750959753,0.584313489
7407,0.556714961,0.627742815,0.592228888
7408,0.255087915,0.876767424,0.565927669
7409,0.299728728,0.543874142,0.421801435
7410,0.276422323,0.938163651,0.607292987
7411,0.593087887,0.909241303,0.751164595
7412,0.413601153,0.766610255,0.590105704
7413,0.643131066,0.909914827,0.776522946
7414,0.593425001,0.715887639,0.65465632
7415,0.289042423,0.863328718,0.57618557
7416,0.553362075,0.848156917,0.700759496
7417,0.645726508,0.649714767,0.647720637
7418,0.376634735,0.701287745,0.53896124
7419,0.470597006,0.512310359,0.491453683
7420,0.534559116,0.797270139,0.665914628
7421,0.784701626,0.632550309,0.708625968
7422,0.238717189,0.634180851,0.43644902
7423,0.494179245,0.785357458,0.639768352
7424,0.541942209,0.785078787,0.663510498
7425,0.419996335,0.76140454,0.590700438
7426,0.561689808,0.791898467,0.676794138
7427,0.234195896,0.800667134,0.517431515
7428,0.582079884,0.793978758,0.688029321
7429,0.702818969,0.530716539,0.616767754
7430,0.498771988,0.833950961,0.666361474
7431,0.405109241,0.703163084,0.554136163
7432,0.433122041,0.669872068,0.551497055
7433,0.23644862,0.78922656,0.51283759
7434,0.339506568,0.914191938,0.626849253
7435,0.405501849,0.773628034,0.589564942
7436,0.384615773,0.887363851,0.635989812
7437,0.368090113,0.818957808,0.593523961
7438,0.258164636,0.877328253,0.567746444
7439,0.451718069,0.837598165,0.644658117
7440,0.411438922,0.393186237,0.402312579
7441,0.429360914,0.802983618,0.616172266
7442,0.695218209,0.640849934,0.668034071
7443,0.536679671,0.629198824,0.582939247
7444,0.396049243,0.796680753,0.596364998
7445,0.404299163,0.913597753,0.658948458
7446,0.737341042,0.819657874,0.778499458
7447,0.460148346,0.765847291,0.612997819
7448,0.537396048,0.900414541,0.718905294
7449,0.617479757,0.343014134,0.480246945
7450,0.760392055,0.75406556,0.757228807
7451,0.320218516,0.912932663,0.616575589
7452,0.286522556,0.696085841,0.491304199
7453,0.576052813,0.644613596,0.610333204
7454,0.520311771,0.812558108,0.66643494
7455,0.552046456,0.548516536,0.550281496
7456,0.556365096,0.745138103,0.6507516
7457,0.34880366,0.844529693,0.596666676
7458,0.447086455,0.768977409,0.608031932
7459,0.554130029,0.547165966,0.550647998
7460,0.432640716,0.729471232,0.581055974
7461,0.61875399,0.966351336,0.792552663
7462,0.507498978,0.633567928,0.570533453
7463,0.156731512,0.961598055,0.559164784
7464,0.252081889,0.907475237,0.579778563
7465,0.541925965,0.894104813,0.718015389
7466,0.356850484,0.817823091,0.587336787
7467,0.429167998,0.774374683,0.601771341
7468,0.583958726,0.84030293,0.712130828
7469,0.546932645,0.86695333,0.706942987
7470,0.512224305,0.409260849,0.460742577
7471,0.200136561,0.832708681,0.516422621
7472,0.558720168,0.475658649,0.517189408
7473,0.113009312,0.522870241,0.317939777
7474,0.527723061,0.844498919,0.68611099
7475,0.480397483,0.698241349,0.589319416
7476,0.72235869,0.728931147,0.725644918
7477,0.443044412,0.704972815,0.574008614
7478,0.459118152,0.713699661,0.586408906
7479,0.903467759,0.744992722,0.82423024
7480,0.359678759,0.850627203,0.605152981
7481,0.254874298,0.62332445,0.439099374
7482,0.313405823,0.72494492,0.519175372
7483,0.435280097,0.763637201,0.599458649
7484,0.581677939,0,0.29083897
7485,0.443586888,0.849170507,0.646378698
7486,0.570474431,0.567316153,0.568895292
7487,0.43145645,0.656987825,0.544222138
7488,0.340912966,0.903412173,0.62216257
7489,0.362537042,0.710012186,0.536274614
7490,0.218146293,0.82094469,0.519545491
7491,0.397445043,0.682015627,0.539730335
7492,0.514188472,0.730612375,0.622400424
7493,0.711432201,0.751195363,0.731313782
7494,0.603102272,0.876887784,0.739995028
7495,0.485207362,0.945256915,0.715232139
7496,0.536179972,0.927043303,0.731611637
7497,0.339177467,0.647064961,0.493121214
7498,0.237070954,0.813465428,0.525268191
7499,0.641202052,0.759234711,0.700218381
7500,0.362181755,0.831843617,0.597012686
7501,0.472021216,0.891039447,0.681530332
7502,0.5000975,0.771478387,0.635787944
7503,0.444281294,0.724349498,0.584315396
7504,0.572392203,0.896668983,0.734530593
7505,0.457902472,0.874348218,0.666125345
7506,0.350941923,0.685480898,0.51821141
7507,0.53917044,0.502458046,0.520814243
7508,0.300737184,0.853820842,0.577279013
7509,0.664545045,0.866912933,0.765728989
7510,0.238273639,0.840171329,0.539222484
7511,0.707401806,0.696032547,0.701717176
7512,0.181770263,0.755816577,0.46879342
7513,0.001349481,0.772264498,0.38680699
7514,0.537458842,0.768264537,0.65286169
7515,0.348109146,0.784681395,0.566395271
7516,0.441096848,0.824146542,0.632621695
7517,0.456889566,0.78047385,0.618681708
7518,0.480850886,0.859886343,0.670368614
7519,0.432756175,0.721411769,0.577083972
7520,0.415017788,0.89335289,0.654185339
7521,0.387450096,0.917076766,0.652263431
7522,0.366977413,0.865374687,0.61617605
7523,0.32318781,0.920222932,0.621705371
7524,0.288335847,0.76843101,0.528383428
7525,0.347850302,0.914980627,0.631415465
7526,0.487224444,0.714617507,0.600920976
7527,0.253559003,0.670804486,0.462181745
7528,0.527526274,0.776316417,0.651921346
7529,0.638243643,0.763497554,0.700870598
7530,0.502149056,0.738901966,0.620525511
7531,0.533471372,0.888780587,0.71112598
7532,0.490031958,0.805951138,0.647991548
7533,0.775794306,0.788016114,0.78190521
7534,0.732234572,0.682944045,0.707589308
7535,0.765981706,0.859235746,0.812608726
7536,0.339113774,0.754883394,0.546998584
7537,0.235410134,0.675538182,0.455474158
7538,0.620046265,0.778740929,0.699393597
7539,0.437133433,0.730503702,0.583818567
7540,0.479043454,0.937599092,0.708321273
7541,0.649036235,0.649110417,0.649073326
7542,0.229375771,0.767140911,0.498258341
7543,0.612531823,0.800332668,0.706432246
7544,0.472118522,0.782757544,0.627438033
7545,0.404405453,0.732503184,0.568454319
7546,0.520901778,0.577286713,0.549094245
7547,0.429960985,0.742138622,0.586049803
7548,0.571774532,0.788925175,0.680349853
7549,0.428653696,0.66374601,0.546199853
7550,0.546238009,0.814209426,0.680223718
7551,0.561521134,0.819235327,0.69037823
7552,0.165311826,0.731904761,0.448608293
7553,0.422195412,0.697652118,0.559923765
7554,0.375927331,0.792277117,0.584102224
7555,0.664624238,0.810686288,0.737655263
7556,0.312490764,0.896583556,0.60453716
7557,0.46074045,0.874550774,0.667645612
7558,0.338821024,0.783136846,0.560978935
7559,0.087034484,0.842628134,0.464831309
7560,0.267915072,0.856336908,0.56212599
7561,0.592802794,0.761431483,0.677117138
7562,0.467097171,0.645682337,0.556389754
7563,0.601810092,0.76487953,0.683344811
7564,0.626456637,0.749942212,0.688199425
7565,0.400523647,0.728314793,0.56441922
7566,0.373931349,0.867532107,0.620731728
7567,0.514968812,0.712791057,0.613879935
7568,0.665240776,0.418254443,0.54174761
7569,0.300808794,0.814303156,0.557555975
7570,0.777550149,0.780848056,0.779199103
7571,0.362315988,0.858787629,0.610551808
7572,0.414510137,0.871559583,0.64303486
7573,0.325530801,0.67866739,0.502099096
7574,0.705795136,0.831580466,0.768687801
7575,0.085962494,0.556721278,0.321341886
7576,0.589386483,0.740295005,0.664840744
7577,0.472456926,0.654707013,0.56358197
7578,0.210460745,0.758152779,0.484306762
7579,0.456607927,0.725211085,0.590909506
7580,0.360394984,0.732375916,0.54638545
7581,0.34679725,0.770373628,0.558585439
7582,0.598514865,0.712435335,0.6554751
7583,0.200991724,0.690958223,0.445974973
7584,0.66713676,0.682703155,0.674919957
7585,0.390862656,0.536476805,0.463669731
7586,0.324341163,0.789991291,0.557166227
7587,0.261135397,0.821731702,0.54143355
7588,0.429035772,0.812601758,0.620818765
7589,0.289319038,0.516729108,0.403024073
7590,0.361814125,0.826168346,0.593991236
7591,0.597850718,0.844480065,0.721165391
7592,0.705787439,0.723926797,0.714857118
7593,0.406164633,0.841763749,0.623964191
7594,0.341951986,0.767605658,0.554778822
7595,0.472940469,0.849851003,0.661395736
7596,0.412472838,0.801835177,0.607154008
7597,0.485998047,0.736875035,0.611436541
7598,0.807494581,0.886018859,0.84675672
7599,0.468459881,0.901079898,0.684769889
7600,0.424675162,0.727175174,0.575925168
7601,0.147910747,0.502766614,0.32533868
7602,0.467596151,0.908067176,0.687831664
7603,0.308199677,0.61600907,0.462104374
7604,0.316120917,0.830880126,0.573500522
7605,0.631568449,0.816780473,0.724174461
7606,0.489875851,0.939847044,0.714861448
7607,0.256585049,0.696341958,0.476463504
7608,0.352671563,0.878744028,0.615707796
7609,0.465254111,0.643868772,0.554561441
7610,0.4148092,0.647056549,0.530932874
7611,0.688396664,0.88601082,0.787203742
7612,0.527220449,0.443410762,0.485315606
7613,0.59055397,0.878363558,0.734458764
7614,0.63150429,0.795360243,0.713432267
7615,0.373964554,0.803289178,0.588626866
7616,0.472896271,0.650553732,0.561725001
7617,0.445373611,0.83292753,0.63915057
7618,0.531169129,0.759987543,0.645578336
7619,0.614307587,0.780832192,0.697569889
7620,0.463745475,0.712270709,0.588008092
7621,0.659116175,0.876908414,0.768012295
7622,0.455357425,0.803026365,0.629191895
7623,0.695918753,0.77110264,0.733510696
7624,0.294554632,0.799877014,0.547215823
7625,0.685137511,0.872750457,0.778943984
7626,0.696197218,0.824993839,0.760595529
7627,0.379771873,0.623518051,0.501644962
7628,0.263319018,0.819830019,0.541574519
7629,0.298047397,0.800820431,0.549433914
7630,0.509370083,0.763927723,0.636648903
7631,0.263687906,0.670310356,0.466999131
7632,0.584955849,0.921539843,0.753247846
7633,0.230484334,0.888160441,0.559322388
7634,0.743081813,0.718439992,0.730760903
7635,0.458562932,0.819863495,0.639213213
7636,0.573385365,0.808248782,0.690817073
7637,0.719751178,0.724172149,0.721961664
7638,0.731572309,0.776631302,0.754101806
7639,0.653799825,0.812766324,0.733283075
7640,0.217206248,0.788696771,0.502951509
7641,0.477378685,0.680564823,0.578971754
7642,0.496959672,0.879487524,0.688223598
7643,0.239702423,0.672455673,0.456079048
7644,0.460864651,0.907465576,0.684165113
7645,0.549537602,0.590395791,0.569966697
7646,0.406948506,0.794977671,0.600963089
7647,0.248290248,0.806005023,0.527147636
7648,0.509874095,0.737588281,0.623731188
7649,0.516439584,0.821526974,0.668983279
7650,0.424602232,0.797796278,0.611199255
7651,0.566871257,0.731358621,0.649114939
7652,0.24469088,0.507575854,0.376133367
7653,0.248060136,0.774828159,0.511444148
7654,0.267855368,0.734778521,0.501316944
7655,0.402025646,0.578930656,0.490478151
7656,0.179389028,0.861803892,0.52059646
7657,0.751243791,0.707722079,0.729482935
7658,0.62395143,0.709648078,0.666799754
7659,0.547256822,0.596737517,0.57199717
7660,0.41878875,0.383112425,0.400950587
7661,0.45699286,0.828960041,0.64297645
7662,0.455912044,0.808377757,0.632144901
7663,0.516486543,0.700022974,0.608254759
7664,0.276643996,0.670869205,0.473756601
7665,0.415048636,0.323196091,0.369122364
7666,0.587891797,0.847028333,0.717460065
7667,0.182726969,0.535004869,0.358865919
7668,0.275966042,0.735986515,0.505976278
7669,0.742650979,0.568170475,0.655410727
7670,0.525345841,0.858200651,0.691773246
7671,0.646226742,0.747042218,0.69663448
7672,0.585785874,0.628983228,0.607384551
7673,0.526943689,0.831111673,0.679027681
7674,0.505351518,0.851558083,0.678454801
7675,0.317476602,0.793401078,0.55543884
7676,0.367201599,0.776944547,0.572073073
7677,0.261630894,0.762793915,0.512212405
7678,0.309342091,0.828820184,0.569081138
7679,0.603856827,0.608086212,0.605971519
7680,0.651881387,0.778609279,0.715245333
7681,0.317962233,0.720709463,0.519335848
7682,0.749913976,0.512669635,0.631291806
7683,0.289460968,0.706135876,0.497798422
7684,0.544579744,0.833703266,0.689141505
7685,0.51385953,0.555808197,0.534833864
7686,0.713360728,0.720266531,0.716813629
7687,0.489542745,0.738243911,0.613893328
7688,0.299411116,0.900849483,0.6001303
7689,0.471304957,0.740704707,0.606004832
7690,0.391574435,0.718233338,0.554903886
7691,0.492399152,0.687192896,0.589796024
7692,0.586508024,0.869033043,0.727770533
7693,0.356706257,0.776324491,0.566515374
7694,0.642563659,0.792209413,0.717386536
7695,0.308309142,0.743323992,0.525816567
7696,0.449122017,0.819442941,0.634282479
7697,0.20119775,0.747558084,0.474377917
7698,0.607305216,0.598753967,0.603029592
7699,0.349226328,0.683073526,0.516149927
7700,0.63081583,0.871541282,0.751178556
7701,0.28623655,0.650723151,0.46847985
7702,0.212825052,0.69449107,0.453658061
7703,0.64959337,0.755749853,0.702671611
7704,0.202037524,0.749479387,0.475758455
7705,0.531658883,0.554432835,0.543045859
7706,0.218444109,0.691180488,0.454812299
7707,0.734859434,0.570897964,0.652878699
7708,0.396153024,0.786842394,0.591497709
7709,0.641280672,0.612346507,0.626813589
7710,0.522059424,0.762692964,0.642376194
7711,0.399603534,0.748044891,0.573824212
7712,0.379117641,0.767663833,0.573390737
7713,0.666399856,0.861314644,0.76385725
7714,0.616722161,0.552740903,0.584731532
7715,0.263371717,0.713256523,0.48831412
7716,0.704698941,0.626938063,0.665818502
7717,0.592757928,0.732931802,0.662844865
7718,0.158600704,0.867033614,0.512817159
7719,0.458863793,0.537096603,0.497980198
7720,0.39791846,0.759172299,0.57854538
7721,0.469595511,0.760167767,0.614881639
7722,0.59618825,0.740398307,0.668293278
7723,0.371954111,0.870776263,0.621365187
7724,0.408128823,0.447858607,0.427993715
7725,0.625383771,0.615924297,0.620654034
7726,0.462615691,0.524204814,0.493410253
7727,0.33201585,0.880291876,0.606153863
7728,0.619459692,0.614593062,0.617026377
7729,0.413627549,0.883573874,0.648600712
7730,0.322981632,0.705098861,0.514040246
7731,0.489230593,0.853862784,0.671546688
7732,0.412509131,0.76975389,0.59113151
7733,0.714167551,0.762445149,0.73830635
7734,0.256229379,0.429432389,0.342830884
7735,0.711071409,0.839216069,0.775143739
7736,0.430451447,0.903732612,0.66709203
7737,0.681222426,0.84476932,0.762995873
7738,0.344694879,0.76781773,0.556256305
7739,0.422666435,0.810822088,0.616744261
7740,0.571939305,0.654497646,0.613218475
7741,0.588249466,0.697052016,0.642650741
7742,0.405605345,0.60304429,0.504324818
7743,0.452170635,0.699748664,0.575959649
7744,0.621234916,0.836323149,0.728779032
7745,0.488546013,0.760233632,0.624389822
7746,0.627527116,0.833932202,0.730729659
7747,0.610440869,0.725477205,0.667959037
7748,0.309950505,0.791012811,0.550481658
7749,0.787763262,0.955775711,0.871769486
7750,0.273264782,0.809342208,0.541303495
7751,0.368032072,0.764665446,0.566348759
7752,0.674128014,0.885486488,0.779807251
7753,0.430180189,0.697163493,0.563671841
7754,0.234549093,0.657102091,0.445825592
7755,0.472136717,0.476941707,0.474539212
7756,0.290078148,0.653223621,0.471650885
7757,0.544772583,0.761495018,0.653133801
7758,0.367293238,0.854642916,0.610968077
7759,0.436025554,0.850914719,0.643470137
7760,0.672749113,0.828349266,0.750549189
7761,0.655873811,0.791480124,0.723676968
7762,0.214398236,0.799954873,0.507176555
7763,0.297756203,0.830380032,0.564068118
7764,0.766323287,0.811592884,0.788958086
7765,0.456077301,0.732359156,0.594218228
7766,0.632691937,0.930141764,0.78141685
7767,0.372211965,0.764457537,0.568334751
7768,0.410201672,0.659768538,0.534985105
7769,0.626795286,0.677291447,0.652043366
7770,0.52467686,0.80238365,0.663530255
7771,0.255110528,0.858729839,0.556920183
7772,0.678008639,0.703022236,0.690515437
7773,0.748358974,0.739817337,0.744088155
7774,0.307971578,0.668620069,0.488295823
7775,0.648663272,0.698448166,0.673555719
7776,0.477732114,0.872999,0.675365557
7777,0.558983755,0.845290045,0.7021369
7778,0.348418759,0.634342791,0.491380775
7779,0.516032239,0.656781678,0.586406958
7780,0.407570835,0.796359207,0.601965021
7781,0.431808785,0.796348163,0.614078474
7782,0.554946893,0.661802608,0.608374751
7783,0.421802209,0.86732097,0.64456159
7784,0.522132796,0.751694156,0.636913476
7785,0.555352055,0.919002374,0.737177215
7786,0.582915291,0.834163376,0.708539333
7787,0.394331994,0.77828852,0.586310257
7788,0.530741015,0.855788303,0.693264659
7789,0.442180695,0.746027799,0.594104247
7790,0.539037493,0.842413411,0.690725452
7791,0.334047387,0.727430629,0.530739008
7792,0.326043425,0.879338779,0.602691102
7793,0.366632189,0.815316134,0.590974161
7794,0.460804008,0.899584367,0.680194188
7795,0.524633931,0.640563764,0.582598847
7796,0.451818815,0.89063699,0.671227903
7797,0.712470969,0.598704121,0.655587545
7798,0.552662613,0.896699942,0.724681278
7799,0.416666181,0.591536914,0.504101548
7800,0.571933489,0.624148326,0.598040908
7801,0.28686303,0.843605326,0.565234178
7802,0.411689028,0.710938856,0.561313942
7803,0.556531122,0.660958177,0.60874465
7804,0.53246333,0.866946759,0.699705044
7805,0.255103023,0.672002326,0.463552675
7806,0.563379929,0.838167065,0.700773497
7807,0.519465063,0.873540238,0.696502651
7808,0.358040873,0.735816346,0.546928609
7809,0.280707526,0.733120481,0.506914003
7810,0.41195994,0.785932632,0.598946286
7811,0.432155138,0.874116704,0.653135921
7812,0.254135564,0.767776296,0.51095593
7813,0.78602492,0.845741712,0.815883316
7814,0.696722476,0.800464184,0.74859333
7815,0.645642469,0.821066246,0.733354357
7816,0.430619034,0.66163131,0.546125172
7817,0.73206083,0.706834687,0.719447759
7818,0.677487046,0.821753934,0.74962049
7819,0.487007495,0.669331945,0.57816972
7820,0.25098727,0.864171533,0.557579402
7821,0.430881386,0.283600481,0.357240934
7822,0.544379246,0.597995129,0.571187188
7823,0.595270963,0.739932511,0.667601737
7824,0.396522914,0.822958238,0.609740576
7825,0.623482035,0.828806734,0.726144384
7826,0.6815104,0.849258486,0.765384443
7827,0.456505742,0.711653858,0.5840798
7828,0.413241254,0.835826665,0.624533959
7829,0.399223476,0.78787967,0.593551573
7830,0.3931549,0.782744198,0.587949549
7831,0.435759777,0.660318421,0.548039099
7832,0.438841319,0.856630372,0.647735846
7833,0.34720555,0.83921446,0.593210005
7834,0.626976163,0.859363578,0.74316987
7835,0.625520431,0.792060801,0.708790616
7836,0.471621032,0.71716395,0.594392491
7837,0.182395976,0.930563318,0.556479647
7838,0.480248856,0.86431089,0.672279873
7839,0.665139597,0.609725701,0.637432649
7840,0.387707014,0.776397702,0.582052358
7841,0.597336329,0.762598746,0.679967538
7842,0.290690775,0.806283255,0.548487015
7843,0.619933,0.904229936,0.762081468
7844,0.793810091,0.655614067,0.724712079
7845,0.301926501,0.661712356,0.481819428
7846,0.683709638,0.810502666,0.747106152
7847,0.37351145,0.647276706,0.510394078
7848,0.04292933,0.762117766,0.402523548
7849,0.480074137,0.763175216,0.621624677
7850,0.451428748,0.851497266,0.651463007
7851,0.307616578,0.772881458,0.540249018
7852,0.445774188,0.812555564,0.629164876
7853,0.468325412,0.475655433,0.471990423
7854,0.245482558,0.762985025,0.504233792
7855,0.410609302,0.604578181,0.507593742
7856,0.441634666,0.661845608,0.551740137
7857,0.581540771,0.86250322,0.722021995
7858,0.457097219,0.578591031,0.517844125
7859,0.681703508,0.389615765,0.535659637
7860,0.696586453,0.803752272,0.750169362
7861,0.295801403,0.855486152,0.575643777
7862,0.573289273,0.782426205,0.677857739
7863,0.434708728,0.72503332,0.579871024
7864,0.584413305,0.711452946,0.647933126
7865,0.410655244,0.807279837,0.60896754
7866,0.339126275,0.813482577,0.576304426
7867,0.288147526,0.792609694,0.54037861
7868,0.383157561,0.666408568,0.524783065
